id,titre,date,popularite,note,synopsis,budget,revenu,duree,genres,langue_originale,site_officiel,poster_url,backdrop_url,genre_principal
1415211,Une enquête de Hannah Swensen : Gâteau à l'assassinat,2025-06-22,8.8831,7.273,"Quand la cliente de Hannah et rivale de théâtre de Delores est assassinée, Hannah doit trouver le coupable pour sauver la réputation de sa mère. Pendant ce temps, la romance entre Chad et Hannah s’épanouit.",0,0,84,"Romance, Comédie, Crime, Mystère, Téléfilm",en,"",https://image.tmdb.org/t/p/w500/mXvx3JgsqyXYpGS3hr4Up4jflnj.jpg,https://image.tmdb.org/t/p/w1280/3k2wquJPt2RqZYXmiOR2LKsiXHd.jpg,Romance
1383585,When Calls The Heart: New Year's Wish,2015-12-26,8.8539,0.0,"",0,0,85,"Drame, Histoire, Romance",en,"",https://image.tmdb.org/t/p/w500/4AV6aatp2laOR7xdeVdm9sN7aT3.jpg,"",Romance
23291,Victor dans tous ses états,2001-08-03,8.8526,5.2,"Après avoir décroché un emploi, Anna décide de s'installer en colocation en ville avec une amie. Viktor, son compagnon, se sent délaissé par sa bien-aimée, d'autant que les deux jeunes femmes sont voisines de Peter, l'ex-petit ami d'Anna. Viktor devient alors concierge dans l'immeuble de son amoureuse. Mais Viktor comprend bientôt que cette décision n'apporte aucune solution à ses problèmes...",0,0,90,"Comédie, Familial, Romance",da,"",https://image.tmdb.org/t/p/w500/po4IKDSQirQM1lfuko4QSRuAYuR.jpg,https://image.tmdb.org/t/p/w1280/jYMo1aUcnstsb2VxBWsIp8LoLFE.jpg,Romance
22682,How to Succeed in Business Without Really Trying,1967-03-09,8.8145,6.754,"Un ambitieux laveur de carreaux décide, après avoir lu un livre sur \"comment réussir dans les affaires\", décide de changer de carrière et d'appliquer les différentes méthodes du guide.",3500000,2500000,121,"Comédie, Romance",en,"",https://image.tmdb.org/t/p/w500/nxjgAm7fDMqUjbEbMKNYasEgAjB.jpg,https://image.tmdb.org/t/p/w1280/zq1lFZLyhv9S8ugUImIQWoOaZMU.jpg,Romance
755898,La Guerre des mondes,2025-07-29,142.8724,4.28,"Une invasion gargantuesque approche dans cette nouvelle interprétation du légendaire roman homonyme devenu un classique de la science-fiction. La célèbre Eva Longoria partage l'affiche avec le rappeur/acteur Ice Cube, Michael O'Neill et Iman Benson, dans une aventure extraordinaire abordant des thématiques actuelles telles que la technologie, la surveillance et la protection de la vie privée.",0,0,91,"Science-Fiction, Thriller",en,"",https://image.tmdb.org/t/p/w500/jnVnLfyA9MrBEsYx9vyq0e4dbLj.jpg,https://image.tmdb.org/t/p/w1280/iZLqwEwUViJdSkGVjePGhxYzbDb.jpg,Science-Fiction
83533,Avatar : De feu et de cendres,2025-12-17,79.6097,5.5,"Le troisième volet de la saga Avatar.  Après avoir exploré la forêt luxuriante dans Avatar 1 et les océans dans Avatar 2 : La Voie de l’Eau, Avatar 3 : Feu et Cendres s’aventurera dans des paysages volcaniques à couper le souffle. Le film introduira une nouvelle tribu Na’vi, surnommée le peuple des cendres, vivant à proximité d’un volcan actif. Ces Na’vi, bien plus belliqueux que les clans vus jusqu’à présent, représenteront un défi de taille pour Jake Sully et sa famille.  Selon James Cameron, cette tribu apportera une nouvelle dynamique à l’univers de Pandora, en incarnant une force conflictuelle influencée par un environnement extrême.",400000000,0,195,"Science-Fiction, Aventure, Fantastique",en,"",https://image.tmdb.org/t/p/w500/5BnOt0PRymp5mXuoKv1unQ9x8I8.jpg,https://image.tmdb.org/t/p/w1280/iN41Ccw4DctL8npfmYg1j5Tr1eb.jpg,Science-Fiction
701387,Bugonia,2025-10-23,75.4276,7.484,"Deux jeunes hommes obsédés par les théories du complot kidnappent la PDG d’une grande entreprise, convaincus qu’elle est une extraterrestre déterminée à détruire la planète Terre.",50000000,34817177,119,"Science-Fiction, Crime",en,https://www.universalpictures.fr/micro/bugonia,https://image.tmdb.org/t/p/w500/btKcDyCzPZO06OpySaAOcMFQKyA.jpg,https://image.tmdb.org/t/p/w1280/tN3pTxkQoP96wtaEahYuRVdUWb2.jpg,Science-Fiction
601,E.T. l'extra-terrestre,1982-06-11,25.899,7.51,"Une soucoupe volante atterrit en pleine nuit près de Los Angeles. Quelques extraterrestres, envoyés sur Terre en mission d’exploration botanique, sortent de l’engin, mais un des leurs s’aventure au-delà de la clairière où se trouve la navette. Celui-ci se dirige alors vers la ville. C’est sa première découverte de la civilisation humaine. Bientôt traquée par des militaires et abandonnée par les siens, cette petite créature apeurée se nommant E.T. se réfugie dans une résidence de banlieue. Elliot, un garçon de dix ans, le découvre et lui construit un abri dans son armoire. Rapprochés par un échange télépathique, les deux êtres ne tardent pas à devenir amis. Aidé par sa sœur Gertie et son frère aîné Michael, Elliot va alors tenter de garder la présence d'E.T. secrète.",10500000,797307407,115,"Science-Fiction, Aventure, Familial, Fantastique",en,"",https://image.tmdb.org/t/p/w500/5jl5sfhTeAlp60rM9GxoDA2dmX9.jpg,https://image.tmdb.org/t/p/w1280/mXLVA0YL6tcXi6SJSuAh9ONXFj5.jpg,Science-Fiction
438631,Dune : Première partie,2021-09-15,18.548,7.777,"L'histoire de Paul Atreides, jeune homme aussi doué que brillant, voué à connaître un destin hors du commun qui le dépasse totalement. Car, s'il veut préserver l'avenir de sa famille et de son peuple, il devra se rendre sur Dune, la planète la plus dangereuse de l'Univers. Mais aussi la seule à même de fournir la ressource la plus précieuse capable de décupler la puissance de l'Humanité. Tandis que des forces maléfiques se disputent le contrôle de cette planète, seuls ceux qui parviennent à dominer leur peur pourront survivre…",165000000,407573628,155,"Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/qpyaW4xUPeIiYA5ckg5zAZFHvsb.jpg,https://image.tmdb.org/t/p/w1280/wYMbnrdRCREjNLwFlG5SLWzBjui.jpg,Science-Fiction
242095,The Signal,2014-03-15,14.266,6.02,"Nick et Jonas sont étudiants en première année au MIT. Passionnés de piratage, ils ont déjà déjoué le système de sécurité du MIT. Quand ils décident de faire un road trip à travers le Sud‐Ouest des États‐Unis avec la petite amie de Nick, Hailey, leur trajet se trouve être détourné par un génie de l’informatique qui attire leur attention. Le trio se retrouve alors entraîné dans une zone étrangement isolée. Soudain, tout devient noir. Nick est devenu un captif, ils découvrent alors qu’ils font partie d’un complot hors normes.",4000000,2665322,97,"Thriller, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/pszNIvgVqCyHzdeIG6E0nb25g3D.jpg,https://image.tmdb.org/t/p/w1280/oxZh9qhkxfOczKmTang0j9a06Bx.jpg,Science-Fiction
20526,Tron : L'Héritage,2010-12-14,17.4681,6.531,"Sam Flynn, 27 ans, est le fils expert en technologie de Kevin Flynn. Cherchant à percer le mystère de la disparition de son père, il se retrouve aspiré dans ce même monde de programmes redoutables et de jeux mortels où vit son père depuis 25 ans. Avec la fidèle confidente de Kevin, père et fils s'engagent dans un voyage où la mort guette, à travers un cyber univers époustouflant visuellement, devenu plus avancé technologiquement et plus dangereux que jamais...",170000000,409912892,127,"Aventure, Action, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/vab8CIxaJ6DLE7u2tdLSm9nnGB9.jpg,https://image.tmdb.org/t/p/w1280/uUa6jgSr5BQpcBhhaz1PV1JhSa4.jpg,Science-Fiction
603,Matrix,1999-03-31,19.217,8.236,"Programmeur anonyme dans un service administratif le jour, Thomas Anderson devient Neo la nuit venue. Sous ce pseudonyme, il est l'un des pirates les plus recherchés du cyber‐espace. À cheval entre deux mondes, Neo est assailli par d'étranges songes et des messages cryptés provenant d'un certain Morpheus. Celui‐ci l'exhorte à aller au‐delà des apparences et à trouver la réponse à la question qui hante constamment ses pensées : qu'est‐ce que la Matrice ? Nul ne le sait, et aucun homme n'est encore parvenu à en percer les défenses. Mais Morpheus est persuadé que Neo est l'Élu, le libérateur mythique de l'humanité annoncé selon la prophétie. Ensemble, ils se lancent dans une lutte sans retour contre la Matrice et ses terribles agents…",63000000,463517383,135,"Action, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/pEoqbqtLc4CcwDUDqxmEDSWpWTZ.jpg,https://image.tmdb.org/t/p/w1280/tlm8UkiQsitc8rSuIAscQDCnP8d.jpg,Science-Fiction
315635,Spider-Man : Homecoming,2017-07-05,14.398,7.3,"Après ses spectaculaires débuts dans Captain America : Civil War, le jeune Peter Parker découvre peu à peu sa nouvelle identité, celle de Spider-Man, le super-héros lanceur de toile. Galvanisé par son expérience avec les Avengers, Peter rentre chez lui auprès de sa tante May, sous l’œil attentif de son nouveau mentor, Tony Stark. Il s’efforce de reprendre sa vie d’avant, mais au fond de lui, Peter rêve de se prouver qu’il est plus que le sympathique super héros du quartier. L’apparition d’un nouvel ennemi, le Vautour, va mettre en danger tout ce qui compte pour lui...",175000000,880166924,133,"Action, Aventure, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/77Z0g5fc1qWJ7SfHyeiHsMkYx5O.jpg,https://image.tmdb.org/t/p/w1280/fn4n6uOYcB6Uh89nbNPoU2w80RV.jpg,Science-Fiction
823464,Godzilla x Kong : Le Nouvel Empire,2024-03-27,16.0964,7.073,"Le surpuissant Kong et le redoutable Godzilla sont opposés à une force colossale terrée dans notre monde, qui menace leur existence et la nôtre. \"Godzilla x Kong : Le nouvel empire\" approfondit l'histoire de ces titans et leurs origines, ainsi que les mystères de Skull Island et au-delà, tout en levant le voile sur la bataille mythique qui a forgé ces êtres extraordinaires et les a liés à l'humanité à jamais.",150000000,571750016,115,"Action, Aventure, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/nKnWr062zhRvk48NtK27zz3oLgS.jpg,https://image.tmdb.org/t/p/w1280/veIyxxi5Gs8gvztLEW1Ysb8rrzs.jpg,Science-Fiction
86477,Firepower,1993-10-25,12.7423,4.864,"Dans un futur proche, les gangs de rue auront leurs propres zones urbaines où les flics ne peuvent pas pénétrer. Deux flics coriaces sont envoyés sous couverture dans l'un d'entre eux pour enquêter sur un remède illégal contre le SIDA. Mais ils doivent d’abord se battre dans un match à mort, et le match est truqué.",0,0,95,"Action, Crime, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/ub9c9I0bV8hd1xR0CemA8Mu2StI.jpg,https://image.tmdb.org/t/p/w1280/cYRzipA2Ie4kerdxdSeC2jGdG9a.jpg,Science-Fiction
693134,Dune : Deuxième partie,2024-02-27,16.8976,8.133,"Le voyage mythique de Paul Atreides qui s'allie à Chani et aux Fremen dans sa quête de vengeance envers les conspirateurs qui ont anéanti sa famille. Devant choisir entre l'amour de sa vie et le destin de l'univers, il fera tout pour éviter un terrible futur que lui seul peut prédire.",190000000,714844358,165,"Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/dM2eC02Dq3iMtBZZDFtXSLHfFKJ.jpg,https://image.tmdb.org/t/p/w1280/xOMo8BRK7PfcJv9JCnx7s5hj0PX.jpg,Science-Fiction
180,Minority Report,2002-06-20,14.2685,7.3,"Washington, 2054. Plus aucun meurtre ne se produit grâce au « pré-crime », l’unité policière dirigée par John Anderton. Cette unité dispose d'un système lui permettant de visualiser les meurtres avant qu'ils ne se produisent. Mais quand John découvre qu'il est lui-même accusé d'un meurtre à venir, il n'a que 36 heures pour comprendre le véritable fonctionnement de ce système.",102000000,358372926,145,"Science-Fiction, Action, Thriller",en,"",https://image.tmdb.org/t/p/w500/91dfWOkpjlqPkbZDjAjrReFqXQP.jpg,https://image.tmdb.org/t/p/w1280/r1gLQFbpkWWLrOEPmpqzzMIUxxj.jpg,Science-Fiction
1726,Iron Man,2008-04-30,14.1608,7.654,"Tony Stark, inventeur de génie, vendeur d'armes et playboy milliardaire, est kidnappé. Forcé par ses ravisseurs de fabriquer une arme redoutable, il construit en secret une armure high-tech révolutionnaire qu'il utilise pour s'échapper. Comprenant la puissance de cette armure, il décide de l'améliorer et de l'utiliser pour faire régner la justice et protéger les innocents.",140000000,585174222,125,"Action, Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/kNKUCNLu1lZDGAHOBEHxR6psYHx.jpg,https://image.tmdb.org/t/p/w1280/cKvDv2LpwVEqbdXWoQl4XgGN6le.jpg,Science-Fiction
20760,"Lilo & Stitch 2 : Hawaï, nous avons un problème !",2005-08-22,13.5957,6.7,"Cette nouvelle famille recomposée vit heureuse sous le signe de Ohana : mais les problèmes ne sont jamais bien loin. Lilo se lance dans un concours de danse hawaïenne, une discipline dont sa mère était championne. Mais son manque de talent et les moqueries de ses camarades vont rendre les choses bien difficiles. De son côté, Stitch est très inquiet. Il fait de terribles cauchemars qui le révèlent sous ses plus mauvais côtés et son niveau de gentillesse baisse dangereusement. Les deux amis devront unir toutes leurs forces pour se sortir de ces mauvais pas mais heureusement, l'esprit d'Elvis veille sur eux.",0,0,68,"Animation, Familial, Comédie, Science-Fiction",en,http://disneydvd.disney.go.com/lilo-stitch-2-stitch-has-a-glitch.html,https://image.tmdb.org/t/p/w500/ltdsi8zLxbc0Eaq5Z10W3pch1om.jpg,https://image.tmdb.org/t/p/w1280/5blbwmFZekM3ffqxDoveupJck5C.jpg,Science-Fiction
28169,The Toxic Avenger 3,1989-11-24,13.4619,4.9,"Quand Claire, la petite amie aveugle de Toxie a une chance de retrouver la vue, le justicier décide de trouver un moyen de rassembler l'argent nécessaire à l'opération...",500000,363561,103,"Action, Comédie, Horreur, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/yEOliKp5hZIBR0lDr9L3mJLijT0.jpg,https://image.tmdb.org/t/p/w1280/7nkc6FEalesKjvW1lWDlObdjWa4.jpg,Science-Fiction
165,Retour vers le futur II,1989-11-22,13.2539,7.774,"En 1985, Marty McFly a retrouvé sa famille et sa petite amie après un voyage mouvementé dans le passé. Surgit alors Doc Brown, au volant de sa machine à explorer le temps. Il lui enjoint de le suivre dans le futur, en l'an 2015, pour secourir son fils tombé sous la coupe du sinistre Biff Tannen.",40000000,332000000,108,"Aventure, Comédie, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/pvSf95zo0GZNp83QCtmK1GFLHtT.jpg,https://image.tmdb.org/t/p/w1280/w6tPctxWAsHoQXeKxxNOT6lYKpx.jpg,Science-Fiction
557,Spider-Man,2002-05-01,13.2121,7.317,"Orphelin, Peter Parker est élevé par sa tante May et son oncle Ben dans le quartier Queens de New York. Tout en poursuivant ses études de biophysique à l'université, il trouve un emploi de photographe au journal Daily Bugle. Cependant, après avoir été mordu par une araignée radioactive, ce dernier est sujet à des transformations physiques : son agilité et sa force se sont accrues, et il se voit doter de pouvoirs surnaturels. Peter décide alors de participer à un combat de catch qu'il remporte avec une facilité déconcertante. Mais l'organisateur du spectacle, décrétant qu'il y a eu tricherie, refuse de lui remettre le prix de 3 000 dollars qui lui revient de droit. Au même moment, l'homme d'affaires mégalomane Norman Osborn expérimente sur lui-même de dangereuses solutions chimiques. Des mutations s'opèrent bientôt sur son corps et son esprit. Il se transforme alors en Bouffon Vert.",139000000,821708551,121,"Action, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/pNz1NREgddPdlzytlR8mW4B26fW.jpg,https://image.tmdb.org/t/p/w1280/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,Science-Fiction
10681,WALL·E,2008-06-22,12.7866,8.104,"Faites la connaissance de WALL•E (prononcez « Walli ») : WALL•E est le dernier être sur Terre et s’avère être un… petit robot ! 700 ans plus tôt, l’humanité a déserté notre planète laissant à cette incroyable petite machine le soin de nettoyer la Terre. Mais au bout de ces longues années, WALL•E a développé un petit défaut technique : une forte personnalité. Extrêmement curieux, très indiscret, il est surtout un peu trop seul…  Cependant, sa vie s’apprête à être bouleversée avec l’arrivée d’une petite « robote », bien carénée et prénommée EVE. Tombant instantanément et éperdument amoureux d’elle, WALL•E va tout mettre en œuvre pour la séduire. Et lorsqu’EVE est rappelée dans l’espace pour y terminer sa mission, WALL•E n’hésite pas un seul instant : il se lance à sa poursuite… Hors de question pour lui de laisser passer le seul amour de sa vie… Pour être à ses côtés, il est prêt à aller au bout de l’univers et vivre la plus fantastique des aventures !",180000000,521311860,98,"Animation, Familial, Science-Fiction",en,https://www.pixar.com/feature-films/walle/,https://image.tmdb.org/t/p/w500/4ImYwxnu4bOitzS9TDLnantF8mn.jpg,https://image.tmdb.org/t/p/w1280/ai2FicMUxLCurVkjtYdSvVDWRmS.jpg,Science-Fiction
280,Terminator 2 : Le Jugement dernier,1991-07-03,12.6769,8.135,"En 2029, après leur échec pour éliminer Sarah Connor, les robots de Skynet programment un nouveau Terminator, le T‐1000, pour retourner dans le passé et éliminer son fils John Connor, futur leader de la résistance humaine. Ce dernier programme un autre cyborg, le T‐800, et l’envoie également en 1995, pour le protéger. Une seule question déterminera le sort de l’humanité : laquelle des deux machines trouvera John la première ?",102000000,520000000,127,"Action, Thriller, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/mRtFOHF93zW4kTp4JOYrH71vxBh.jpg,https://image.tmdb.org/t/p/w1280/umaoScaCsfl9g2dyrXrvMPp59Q7.jpg,Science-Fiction
131631,Hunger Games : La Révolte - Partie 1,2014-11-19,11.6964,6.816,"Katniss Everdeen s’est réfugiée dans le District 13 après avoir détruit à jamais l’arène et les Jeux. Sous le commandement de la Présidente Coin, chef du district, et suivant les conseils de ses amis en qui elle a toute confiance, Katniss déploie ses ailes pour devenir le symbole de la rébellion. Elle va se battre pour sauver Peeta et libérer le pays tout entier, à qui son courage a redonné espoir.",125000000,755356711,123,"Science-Fiction, Aventure, Thriller",en,"",https://image.tmdb.org/t/p/w500/4LzjVMUit99buiiuhqW4pe0OhmA.jpg,https://image.tmdb.org/t/p/w1280/lV1P1Q5gLDXVG1ZYCxZHStkcQC3.jpg,Science-Fiction
429617,Spider-Man : Far From Home,2019-06-28,13.6452,7.399,Peter et ses amis passent leurs vacances d’été en Europe. Mais ils n’auront pas vraiment l’occasion de se reposer puisque Peter accepte d’aider Nick Fury pour débusquer les mystérieuses créatures qui sont la cause des catastrophes naturelles qui frappent le continent.,160000000,1131927996,129,"Action, Aventure, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/9FkewgPxlMPjgKhFN7LaRJEqmCI.jpg,https://image.tmdb.org/t/p/w1280/vamhMTvh9m9zFHDoR0v1nRtf6T4.jpg,Science-Fiction
99861,Avengers : L'Ère d'Ultron,2015-04-22,11.9889,7.271,"Alors que Tony Stark tente de relancer un programme de maintien de la paix jusque-là suspendu, les choses tournent mal et les super-héros Iron Man, Captain America, Thor, Hulk, Black Widow et Hawkeye vont devoir à nouveau unir leurs forces pour combattre le plus puissant de leurs adversaires : le terrible Ultron, un être technologique terrifiant qui s’est juré d’éradiquer l’espèce humaine. Afin d’empêcher celui-ci d’accomplir ses sombres desseins, des alliances inattendues se scellent, les entraînant dans une incroyable aventure et une haletante course contre le temps…",235000000,1405403694,143,"Action, Aventure, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/5eEp3sPiCfy46BKuaMXDB2djSbd.jpg,https://image.tmdb.org/t/p/w1280/kIBK5SKwgqIIuRKhhWrJn3XkbPq.jpg,Science-Fiction
76341,Mad Max : Fury Road,2015-05-13,12.6413,7.629,"Hanté par un lourd passé, Mad Max estime que le meilleur moyen de survivre est de rester seul. Cependant, il se retrouve embarqué par une bande qui parcourt le désert à bord d’un véhicule militaire piloté par l’Impératrice Furiosa. Ils fuient la Citadelle où sévit le terrible Immortan Joe qui s’est fait voler un objet irremplaçable. Enragé, ce Seigneur de guerre envoie ses hommes pour traquer les rebelles impitoyablement…",150000000,378858340,120,"Action, Aventure, Science-Fiction",en,https://www.warnerbros.com/movies/mad-max-fury-road,https://image.tmdb.org/t/p/w500/oLy2V6AWSEfdPgKOtrSGnwB3Q2R.jpg,https://image.tmdb.org/t/p/w1280/uT895WNwm0aIJRtGizcQhrejWUo.jpg,Science-Fiction
335983,Venom,2018-09-28,11.4415,6.828,"Des symbiotes débarquent sur la Terre, parmi eux, Venom, qui va s’allier avec Eddie Brock. De son côté, un puissant scientifique tente de faire évoluer l’humanité avec les symbiotes, le duo d’anti‐héros va devoir tout faire pour l’arrêter !",116000000,856085151,112,"Science-Fiction, Action",en,"",https://image.tmdb.org/t/p/w500/vVusHIRlyyFVS42XnqZso2wGKr.jpg,https://image.tmdb.org/t/p/w1280/hNsYUryiwxcdeTMkaBcPF3iEg0p.jpg,Science-Fiction
298618,The Flash,2023-06-13,12.3067,6.622,"Les mondes entrent en collision lorsque Barry, alias \"The Flash\", utilise ses pouvoirs pour voyager dans le temps afin de changer les événements du passé. Mais lorsque sa tentative de sauver sa famille modifie par inadvertance le futur, Barry se retrouve piégé dans une réalité où le Général Zod est revenu, avide de destruction, et il n'y a aucun super-héros vers qui se tourner. Enfin, à moins que Barry ne puisse faire sortir un Batman très différent de sa retraite et arrive à sauver un Kryptonien emprisonné… mais pas celui qu'il recherche. En fin de compte, pour sauver le monde dans lequel il se trouve et retourner dans le futur qu'il connaît, le seul espoir de Barry est de foncer. Mais faire le sacrifice ultime suffira-t-il à réinitialiser l'univers ?",220000000,271333313,144,"Action, Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/azio74W2qw7bNg7ePqzkWywwK1n.jpg,https://image.tmdb.org/t/p/w1280/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,Science-Fiction
333339,Ready Player One,2018-03-28,11.8214,7.585,"En 2045, le monde est au bord du chaos. Les êtres humains se réfugient dans l'OASIS, univers virtuel mis au point par le brillant et excentrique James Halliday. Avant de disparaître, celui-ci a décidé de léguer son immense fortune à quiconque découvrira l'œuf de Pâques numérique qu'il a pris soin de dissimuler dans l'OASIS. L'appât du gain provoque une compétition planétaire. Mais lorsqu'un jeune garçon, Wade Watts, qui n'a pourtant pas le profil d'un héros, décide de participer à la chasse au trésor, il est plongé dans un monde parallèle à la fois mystérieux et inquiétant…",175000000,607274134,140,"Aventure, Action, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/832ngDVXhOVp6HBnuMMeeWTrGXN.jpg,https://image.tmdb.org/t/p/w1280/5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,Science-Fiction
30061,La Ligue des Justiciers : Crise sur deux terres,2010-02-23,11.1465,7.3,"La Ligue des Justiciers, composée de Flash, Superman, Batman, Wonder Woman et Green Lantern, doivent faire face à l'invasion d'extraterrestres hostiles sur la Terre. Nos héros rencontrent un alien, J'onn J'onzz, qui semble être au courant de la situation.",0,0,75,"Action, Aventure, Animation, Science-Fiction, Fantastique",en,"",https://image.tmdb.org/t/p/w500/5Cjrxbv0BIxzgKFC9PYcgmPtnMV.jpg,https://image.tmdb.org/t/p/w1280/okRY6YHbakM9cQz08EfcaLfzDoX.jpg,Science-Fiction
62,2001 : L'Odyssée de l'espace,1968-04-02,11.0143,8.1,"Aux temps préhistoriques, une petite tribu d’hommes‐singes installée au milieu de rochers arides lutte difficilement pour la vie. Un matin, ils trouvent devant eux une mystérieuse dalle noire monolithique. L’un des singes touche la pierre et apprend alors à se servir d’un os de quadrupède pour tuer ses ennemis. Quatre millions d’années plus tard, en 2001, un savant de l’espace, le Dr Heywood Floyd, débarque sur la lune pour examiner une dalle noire semblable à celle des singes, qui était enterrée sous la surface de l’astre. Selon les premières observations, l’objet émettrait un signal mystérieux…",12000000,71923560,156,"Science-Fiction, Mystère, Aventure",en,"",https://image.tmdb.org/t/p/w500/uwd79G32FPIL5B9UkRgSZvS0gbe.jpg,https://image.tmdb.org/t/p/w1280/kXluiwt2DIIqoiEGR5AMA0QobCt.jpg,Science-Fiction
283995,Les Gardiens de la Galaxie Vol. 2,2017-04-19,10.8753,7.612,"Avec en toile de fond l’Awesome Mixtape #2, Les Gardiens de la Galaxie Vol. 2 poursuit les aventures de l’équipe alors qu’ils traversent les confins du cosmos. Les Gardiens doivent se battre pour que leur nouvelle famille reste ensemble tandis qu’ils cherchent à percer le mystère de la véritable filiation de Star-Lord. De vieux ennemis deviennent de nouveaux alliés et des personnages appréciés des fans, issus des comics, viennent en aide à nos héros alors que l’Univers Cinématographique Marvel continue de se développer.",200000000,863756051,138,"Science-Fiction, Aventure, Action",en,"",https://image.tmdb.org/t/p/w500/brgkPEPQJNGLuKRy8omRTcDfDuL.jpg,https://image.tmdb.org/t/p/w1280/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,Science-Fiction
14092,Ghost in the Shell 2.0,2008-07-12,10.7938,7.4,"L'histoire se déroule dans un monde futuriste cyberpunk et nous fait suivre les aventures de Motoko Kusanagi, dite « major », et Batou, deux cyborgs appartenant à une unité spéciale du gouvernement (la section 9, anti-terroriste) qui essaient de capturer le pirate informatique le plus dangereux et insaisissable au monde, connu seulement sous le pseudonyme de Puppet master (« le marionnettiste »).  Cette traque se fait sur un fond de guerre des services avec la section 6, qui s'intéresse elle aussi au Puppet master dans le cadre d'un projet mystérieux, le « projet 2501 ».",0,0,83,"Action, Animation, Crime, Science-Fiction",ja,"",https://image.tmdb.org/t/p/w500/7OsWlh6v5J0ORQSaYxfmYEg1TyY.jpg,https://image.tmdb.org/t/p/w1280/f7EQtjydqW0F76fUpBvxqxKskjd.jpg,Science-Fiction
26925,The Man They Could Not Hang,1939-08-17,10.553,6.6,"Le Docteur Savaard invente un cœur artificiel capable de redonner la vie aux cadavres. Afin d'essayer sa machine, il tue un étudiant qui s'est porté volontaire. Son assistante, Betty Crawford, avertit la police. Refusant de croire que le docteur peut faire revivre l'étudiant, les policiers arrêtent Savaard. Accusé du meurtre, il est condamné à être pendu. Lang, son fidèle assistant, réclame le corps à la prison et il ressuscite le docteur en utilisant le cœur artificiel. Brûlant de se venger, Savaard décide de tuer tous ceux qui l'ont condamné à mort...",0,0,65,"Science-Fiction, Horreur, Crime",en,"",https://image.tmdb.org/t/p/w500/oR03TUMEd5bnnAMnOEGcVoLcGSN.jpg,https://image.tmdb.org/t/p/w1280/8BtYzwyr172RjVUKl6waprQ0YDZ.jpg,Science-Fiction
16268,H.G. Wells La Guerre des mondes 2 - Vague suivante,2008-02-01,10.2359,3.7,Voici maintenant deux ans que la Terre a fait face à une terrible invasion extraterrestre. Mais ce n'est qu'un répit. Ce que redoutait George Herbert est en passe de se produire : les Aliens reviennent pour reprendre leur plan de domination de l'homme. Ils s'apprêtent à lancer une deuxième vague d'attaques qui menacent de détruire ce qui reste de l'humanité.,500000,0,90,"Action, Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/1eLpa3UcvyVp3AaBZyyZtK78pMI.jpg,https://image.tmdb.org/t/p/w1280/88WBPXCGrpf3U6WlGc0dd3em21t.jpg,Science-Fiction
47364,Metalstorm : La Tempête d'acier,1983-08-19,10.234,4.464,"Sur la planète Lemuria, Jack Dogen, policier, veut à tout prix retrouver le criminel Jared-Syn, qui pousse les Cyclopes et les Nomades à la révolte. Baal, le fils de Jared-Syn, est un être mi-homme mi-machine doté d'un bras mécanique capable d'injecter du venin. Ce dernier abat le père de Dhyana alors qu'il cherchait les cristaux permettant de devenir invincible. Voulant se venger à son tour de Jared-Syn et de Baal, Dhyana décide de faire équipe avec Dogen pour mettre fin à ce cauchemar...",0,0,84,"Fantastique, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/fNPkRywFjddfvOkpslK3NIJmWYS.jpg,https://image.tmdb.org/t/p/w1280/x4vAM824lRq1FeGSirQozimDL91.jpg,Science-Fiction
